2000,redtext,empty,True,+
2350,rsvp,tom,true,D'après Newton les objets sont soumis à l'attraction terrestre.
10350,redtext,empty,True,+
10700,rsvp,colorlessg,false,Les vieux sont complexes par les feuilles dans la pierre.
18700,sound,bip,True,bip_court.wav
19050,sound,arithprin,false,55_arithprin_26_false_vide_nombremultiplieparun.wav
27050,redtext,empty,True,+
27400,rsvp,arithfact,false,Le résultat de vingt trois fois deux est le chiffre neuf.
35400,sound,bip,True,bip_court.wav
35750,sound,tom,true,159_tom_03_true_vrai_pourlafontaine.wav
43750,sound,bip,True,bip_court.wav
44100,sound,colorlessg,false,162_colorlessg_10_false_vide_enverite.wav
52100,sound,bip,True,bip_court.wav
52450,sound,colorlessg,false,158_colorlessg_12_false_vide_selonlavoiture.wav
60450,redtext,empty,True,+
60800,rsvp,geomfact,true,Les losanges et les carrés ont des côtés égaux.
68800,redtext,empty,True,+
69150,rsvp,arithprin,false,Le résultat d'une addition est toujours positif.
77150,redtext,empty,True,+
77500,rsvp,control,false,Plus ensuite est de comme d'un les se d'après or celle toutefois.
85500,sound,bip,True,bip_court.wav
85850,sound,arithfact,true,185_arithfact_06_true_vide_nombretroismultiplie.wav
93850,sound,bip,True,bip_court.wav
94200,sound,arithfact,true,119_arithfact_05_true_vide_nombrevingtsept.wav
102200,redtext,empty,True,+
102550,rsvp,arithfact,true,Deux fois vingt quatre a comme résultat quarante huit.
110550,sound,bip,True,bip_court.wav
110900,sound,tom,false,32_tom_23_false_vrai_julesverne.wav
118900,sound,bip,True,bip_court.wav
119250,sound,tom,false,301_tom_33_false_faux_pournietzsche.wav
127250,redtext,empty,True,+
127600,rsvp,general,false,Les dinosaures sont des mammifères qui ont disparu.
135600,redtext,empty,True,+
135950,rsvp,context,false,Au Pakistan tous les enfants sont scolarisés. 
143950,redtext,empty,True,+
144300,rsvp,geomfact,false,Le périmètre d'un cercle est le triple de son rayon.
152300,sound,bip,True,bip_court.wav
152650,sound,tom,true,168_tom_13_true_faux_selonchretiens.wav
160650,redtext,empty,True,+
161000,rsvp,arithfact,true,La racine carrée de trente six est plus grand que cinq.
169000,sound,bip,True,bip_court.wav
169350,sound,context,true,227_context_03_true_vrai_enfrance.wav
177350,sound,bip,True,bip_court.wav
177700,sound,geomfact,true,128_geomfact_06_true_vide_pointtraverse.wav
185700,sound,bip,True,bip_court.wav
186050,sound,control,false,297_control_12_false_vide_auxlesquiduquel.wav
194050,redtext,empty,True,+
194400,rsvp,arithprin,true,Un nombre divisé par un est égal à lui même.
202400,sound,bip,True,bip_court.wav
202750,sound,arithprin,true,106_arithprin_05_true_vide_soustractioncontraire.wav
210750,redtext,empty,True,+
211100,rsvp,context,false,Au Burundi les médecins sont remboursés par la sécurité sociale.
219100,redtext,empty,True,+
219450,rsvp,general,false,La terre tourne autour de la planète Venus.
227450,sound,bip,True,bip_court.wav
227800,sound,arithfact,false,295_arithfact_26_false_vide_trenteseptestlamoitie.wav
235800,sound,bip,True,bip_court.wav
236150,sound,control,false,89_control_10_false_vide_auxlesaussitot.wav
244150,sound,bip,True,bip_court.wav
244500,sound,geomfact,true,307_geomfact_05_true_vide_lignesparalleles.wav
252500,redtext,empty,True,+
252850,rsvp,arithprin,true,Un nombre négatif fois un nombre négatif donne un nombre positif.
260850,sound,bip,True,bip_court.wav
261200,sound,geomfact,false,160_geomfact_25_false_vide_plusuntriangle.wav
269200,sound,bip,True,bip_court.wav
269550,sound,colorlessg,false,203_colorlessg_11_false_vide_auxchampsbleus.wav
277550,redtext,empty,True,+
277900,rsvp,colorlessg,false,Dans les chiens imperceptibles le poivre est laid.
285900,sound,bip,True,bip_court.wav
286250,sound,context,false,13_context_33_false_faux_afriquedusud.wav
294250,redtext,empty,True,+
294600,rsvp,arithprin,false,Le résultat d'une soustraction est toujours négatif.
302600,redtext,empty,True,+
302950,rsvp,tom,false,Selon Vladimir Poutine la Russie est un tout petit pays.
310950,redtext,empty,True,+
311300,rsvp,control,false,La de avant par même son comme donc en le tu vous si.
319300,sound,bip,True,bip_court.wav
319650,sound,arithfact,false,284_arithfact_25_false_vide_tripledequinze.wav
327650,redtext,empty,True,+
328000,rsvp,colorlessg,false,Aux télégrammes les pompiers sont crachés par la blessure fine.
336000,sound,bip,True,bip_court.wav
336350,sound,control,false,23_control_09_false_vide_chaquedes.wav
344350,sound,bip,True,bip_court.wav
344700,sound,general,true,177_general_05_true_vide_labaleine.wav
352700,redtext,empty,True,+
353050,rsvp,context,true,A New York les immeubles sont de hauts bâtiments modernes.
361050,sound,bip,True,bip_court.wav
361400,sound,control,false,322_control_11_false_vide_selonalors.wav
369400,sound,bip,True,bip_court.wav
369750,sound,context,true,78_context_13_true_faux_ilesvolcaniques.wav
377750,redtext,empty,True,+
378100,rsvp,geomfact,false,Les points d'un carré sont à égale distance de son centre.
386100,sound,bip,True,bip_court.wav
386450,sound,arithprin,false,269_arithprin_25_false_vide_nombremultiplieparzero.wav
394450,redtext,empty,True,+
394800,rsvp,control,false,La après est de des le d'un mon le de pendant il outre.
402800,redtext,empty,True,+
403150,rsvp,arithfact,false,La multiplication de quatre par trois donne dix.
411150,redtext,empty,True,+
411500,rsvp,colorlessg,false,L'artiste est l'album inévitable le plus fou de circonstances.
419500,redtext,empty,True,+
419850,rsvp,tom,true,Pour le président l'Elysée est un lieu de tous les jours.
427850,redtext,empty,True,+
428200,rsvp,geomfact,true,Un angle droit est plus grand qu'un angle aigu.
436200,sound,bip,True,bip_court.wav
436550,sound,context,false,188_context_23_false_vrai_auvatican.wav
444550,sound,bip,True,bip_court.wav
444900,sound,geomfact,false,134_geomfact_26_false_vide_deslignes.wav
452900,redtext,empty,True,+
453250,rsvp,control,false,La est alors les par puisque de se près même je eux me.
461250,redtext,empty,True,+
461600,rsvp,general,true,Les perles sont fabriquées par les huîtres dans la mer.
469600,sound,bip,True,bip_court.wav
469950,sound,colorlessg,false,205_colorlessg_09_false_vide_achaquemontagne.wav
477950,redtext,empty,True,+
478300,rsvp,general,true,Le soleil se lève à l'est tous les matins.
486300,redtext,empty,True,+
486650,rsvp,context,true,Dans la mythologie égyptienne le chat incarne un dieu.
494650,sound,bip,True,bip_court.wav
495000,sound,general,false,1_general_26_false_vide_jupiter.wav
503000,sound,bip,True,bip_court.wav
503350,sound,general,true,116_general_06_true_vide_canari.wav
511350,redtext,empty,True,+
511700,rsvp,tom,false,Pour Hitler les juifs sont des hommes comme les autres.
519700,sound,bip,True,bip_court.wav
520050,sound,general,false,37_general_25_false_vide_primevere.wav
528050,sound,bip,True,bip_court.wav
528400,sound,arithprin,true,14_arithprin_06_true_vide_nombrepositif.wav
536400,text,empty,True,+
